Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
Files already downloaded and verified
20240430_072512
/home/paperspace/Desktop/Let-The-Quantum-Creep-In/scripts
Using device cuda
Training Config:
{'framework': 'torch', 'batch_size': 200, 'learning_rate': '5e-4', 'steps': 50, 'print_every_percent': 0.2, 'reps': 5}
____Training with replacement_lvl = 0____
====Training on MNIST====
----Training with rep = 0----
Number of train batches = 300, Number of test batches = 50
Print every train batch = 60, Print every test batch = 10
Training at step=0, batch=0, train loss = 2.2990, train acc = 0.1600, time = 0.2703 seconds
Training at step=44, batch=120, train loss = 0.0778, train acc = 0.9700, time = 1.3809 seconds
Training at step=44, batch=180, train loss = 0.0454, train acc = 0.9950, time = 1.3869 seconds
Training at step=44, batch=240, train loss = 0.1051, train acc = 0.9500, time = 1.3837 seconds
Testing at step=44, batch=0, test loss = 0.1683, test acc = 0.9450, time = 0.5006 seconds
Testing at step=44, batch=10, test loss = 0.1820, test acc = 0.9700, time = 0.4990 seconds
Testing at step=44, batch=20, test loss = 0.0963, test acc = 0.9750, time = 0.4965 seconds
Testing at step=44, batch=30, test loss = 0.0915, test acc = 0.9650, time = 0.4969 seconds
Testing at step=44, batch=40, test loss = 0.0839, test acc = 0.9750, time = 0.4973 seconds
Step 44 finished in 446.6643 seconds, Train loss = 0.0771, Test loss = 0.1260; Train Acc = 0.9781, Test Acc = 0.9669
Training at step=45, batch=0, train loss = 0.0576, train acc = 0.9800, time = 1.3845 seconds
Training at step=45, batch=60, train loss = 0.1168, train acc = 0.9600, time = 1.3847 seconds
Training at step=45, batch=120, train loss = 0.0645, train acc = 0.9800, time = 1.3851 seconds
Training at step=45, batch=180, train loss = 0.0313, train acc = 0.9900, time = 1.3838 seconds
Training at step=45, batch=240, train loss = 0.0363, train acc = 0.9950, time = 1.3856 seconds
Testing at step=45, batch=0, test loss = 0.1469, test acc = 0.9700, time = 0.4997 seconds
Testing at step=45, batch=10, test loss = 0.0828, test acc = 0.9750, time = 0.4988 seconds
Testing at step=45, batch=20, test loss = 0.1176, test acc = 0.9800, time = 0.4961 seconds
Testing at step=45, batch=30, test loss = 0.1068, test acc = 0.9800, time = 0.4950 seconds
Testing at step=45, batch=40, test loss = 0.0931, test acc = 0.9750, time = 0.4954 seconds
Step 45 finished in 446.8925 seconds, Train loss = 0.0781, Test loss = 0.1240; Train Acc = 0.9781, Test Acc = 0.9705
Training at step=46, batch=0, train loss = 0.0132, train acc = 0.9950, time = 1.3833 seconds
Training at step=46, batch=60, train loss = 0.0663, train acc = 0.9850, time = 1.3873 seconds
Training at step=46, batch=120, train loss = 0.0532, train acc = 0.9850, time = 1.3809 seconds
Training at step=46, batch=180, train loss = 0.1173, train acc = 0.9650, time = 1.3824 seconds
Training at step=46, batch=240, train loss = 0.0444, train acc = 0.9800, time = 1.3774 seconds
Testing at step=46, batch=0, test loss = 0.2164, test acc = 0.9450, time = 0.4991 seconds
Testing at step=46, batch=10, test loss = 0.0371, test acc = 0.9900, time = 0.4963 seconds
Testing at step=46, batch=20, test loss = 0.1361, test acc = 0.9450, time = 0.4978 seconds
Testing at step=46, batch=30, test loss = 0.1052, test acc = 0.9750, time = 0.4966 seconds
Testing at step=46, batch=40, test loss = 0.2078, test acc = 0.9550, time = 0.4970 seconds
Step 46 finished in 445.9893 seconds, Train loss = 0.0748, Test loss = 0.1248; Train Acc = 0.9783, Test Acc = 0.9657
Training at step=47, batch=0, train loss = 0.0702, train acc = 0.9700, time = 1.3805 seconds
Training at step=47, batch=60, train loss = 0.0389, train acc = 0.9850, time = 1.3855 seconds
Training at step=47, batch=120, train loss = 0.0611, train acc = 0.9850, time = 1.4418 seconds
Training at step=47, batch=180, train loss = 0.0647, train acc = 0.9850, time = 1.3826 seconds
Training at step=47, batch=240, train loss = 0.0757, train acc = 0.9750, time = 1.3878 seconds
Testing at step=47, batch=0, test loss = 0.1108, test acc = 0.9800, time = 0.4978 seconds
Testing at step=47, batch=10, test loss = 0.1207, test acc = 0.9850, time = 0.4972 seconds
Testing at step=47, batch=20, test loss = 0.1502, test acc = 0.9400, time = 0.4990 seconds
Testing at step=47, batch=30, test loss = 0.1357, test acc = 0.9650, time = 0.4959 seconds
Testing at step=47, batch=40, test loss = 0.1069, test acc = 0.9700, time = 0.4964 seconds
Step 47 finished in 450.1244 seconds, Train loss = 0.0773, Test loss = 0.1326; Train Acc = 0.9784, Test Acc = 0.9634
Training at step=48, batch=0, train loss = 0.1293, train acc = 0.9700, time = 1.3812 seconds
Training at step=48, batch=60, train loss = 0.0671, train acc = 0.9900, time = 1.3848 seconds
Training at step=48, batch=120, train loss = 0.1047, train acc = 0.9750, time = 1.4393 seconds
Training at step=48, batch=180, train loss = 0.0800, train acc = 0.9700, time = 1.4403 seconds
Training at step=48, batch=240, train loss = 0.0722, train acc = 0.9750, time = 1.4388 seconds
Testing at step=48, batch=0, test loss = 0.1522, test acc = 0.9550, time = 0.5038 seconds
Testing at step=48, batch=10, test loss = 0.0822, test acc = 0.9750, time = 0.4980 seconds
Testing at step=48, batch=20, test loss = 0.0968, test acc = 0.9600, time = 0.4987 seconds
Testing at step=48, batch=30, test loss = 0.0618, test acc = 0.9750, time = 0.5023 seconds
Testing at step=48, batch=40, test loss = 0.0612, test acc = 0.9850, time = 0.4976 seconds
Step 48 finished in 458.7477 seconds, Train loss = 0.0755, Test loss = 0.1003; Train Acc = 0.9786, Test Acc = 0.9701
Training at step=49, batch=0, train loss = 0.0214, train acc = 0.9950, time = 1.4359 seconds
Training at step=49, batch=60, train loss = 0.0393, train acc = 0.9850, time = 1.4404 seconds
Training at step=49, batch=120, train loss = 0.0879, train acc = 0.9700, time = 1.3809 seconds
Training at step=49, batch=180, train loss = 0.0831, train acc = 0.9650, time = 1.3828 seconds
Training at step=49, batch=240, train loss = 0.1190, train acc = 0.9800, time = 1.3820 seconds
Testing at step=49, batch=0, test loss = 0.2441, test acc = 0.9650, time = 0.5019 seconds
Testing at step=49, batch=10, test loss = 0.1642, test acc = 0.9600, time = 0.4979 seconds
Testing at step=49, batch=20, test loss = 0.0705, test acc = 0.9800, time = 0.4965 seconds
Testing at step=49, batch=30, test loss = 0.1455, test acc = 0.9700, time = 0.4968 seconds
Testing at step=49, batch=40, test loss = 0.1440, test acc = 0.9650, time = 0.4961 seconds
Step 49 finished in 452.8559 seconds, Train loss = 0.0681, Test loss = 0.1381; Train Acc = 0.9800, Test Acc = 0.9703
____Training with replacement_lvl = 2____
====Training on MNIST====
----Training with rep = 4----
Number of train batches = 300, Number of test batches = 50
Print every train batch = 60, Print every test batch = 10
Training at step=0, batch=0, train loss = 2.7728, train acc = 0.0600, time = 1.4379 seconds
Training at step=0, batch=60, train loss = 0.3839, train acc = 0.8850, time = 1.4422 seconds
Training at step=0, batch=120, train loss = 0.2363, train acc = 0.9250, time = 1.4428 seconds
Training at step=0, batch=180, train loss = 0.1726, train acc = 0.9500, time = 1.4457 seconds
Training at step=0, batch=240, train loss = 0.3057, train acc = 0.8850, time = 1.4453 seconds
Testing at step=0, batch=0, test loss = 0.2472, test acc = 0.9150, time = 0.5064 seconds
Testing at step=0, batch=10, test loss = 0.1429, test acc = 0.9650, time = 0.5017 seconds
Testing at step=0, batch=20, test loss = 0.2066, test acc = 0.9500, time = 0.4993 seconds
Testing at step=0, batch=30, test loss = 0.1440, test acc = 0.9500, time = 0.4989 seconds
Testing at step=0, batch=40, test loss = 0.1082, test acc = 0.9550, time = 0.5008 seconds
Step 0 finished in 465.2204 seconds, Train loss = 0.4326, Test loss = 0.1552; Train Acc = 0.8629, Test Acc = 0.9492
Training at step=1, batch=0, train loss = 0.2528, train acc = 0.9100, time = 1.4488 seconds
Training at step=1, batch=60, train loss = 0.1428, train acc = 0.9650, time = 1.4444 seconds
Training at step=1, batch=120, train loss = 0.2556, train acc = 0.9150, time = 1.4918 seconds
Training at step=1, batch=180, train loss = 0.2193, train acc = 0.9500, time = 1.4868 seconds
Training at step=1, batch=240, train loss = 0.1956, train acc = 0.9400, time = 1.4398 seconds
Testing at step=1, batch=0, test loss = 0.2013, test acc = 0.9350, time = 0.5058 seconds
Testing at step=1, batch=10, test loss = 0.1607, test acc = 0.9550, time = 0.4998 seconds
Testing at step=1, batch=20, test loss = 0.1134, test acc = 0.9700, time = 0.5002 seconds
Testing at step=1, batch=30, test loss = 0.1878, test acc = 0.9400, time = 0.6072 seconds
Testing at step=1, batch=40, test loss = 0.1130, test acc = 0.9750, time = 0.5021 seconds
Step 1 finished in 469.0764 seconds, Train loss = 0.1833, Test loss = 0.1565; Train Acc = 0.9456, Test Acc = 0.9531
Training at step=2, batch=0, train loss = 0.1224, train acc = 0.9600, time = 1.3880 seconds
Training at step=2, batch=60, train loss = 0.1590, train acc = 0.9450, time = 1.3862 seconds
Training at step=2, batch=120, train loss = 0.1477, train acc = 0.9650, time = 1.3849 seconds
Training at step=2, batch=180, train loss = 0.2539, train acc = 0.9350, time = 1.3860 seconds
Training at step=2, batch=240, train loss = 0.1980, train acc = 0.9550, time = 1.3845 seconds
Testing at step=2, batch=0, test loss = 0.1561, test acc = 0.9600, time = 0.5045 seconds
Testing at step=2, batch=10, test loss = 0.0748, test acc = 0.9750, time = 0.5001 seconds
Testing at step=2, batch=20, test loss = 0.1216, test acc = 0.9800, time = 0.5002 seconds
Testing at step=2, batch=30, test loss = 0.1239, test acc = 0.9700, time = 0.5012 seconds
Testing at step=2, batch=40, test loss = 0.1115, test acc = 0.9600, time = 0.5007 seconds
Step 2 finished in 447.8646 seconds, Train loss = 0.1509, Test loss = 0.1289; Train Acc = 0.9546, Test Acc = 0.9612
Training at step=3, batch=0, train loss = 0.1587, train acc = 0.9300, time = 1.3874 seconds
Training at step=3, batch=60, train loss = 0.1583, train acc = 0.9400, time = 1.3889 seconds
Training at step=3, batch=120, train loss = 0.1588, train acc = 0.9500, time = 1.3891 seconds
Training at step=3, batch=180, train loss = 0.1136, train acc = 0.9650, time = 1.3856 seconds
Training at step=3, batch=240, train loss = 0.1730, train acc = 0.9600, time = 1.3874 seconds
Testing at step=3, batch=0, test loss = 0.1094, test acc = 0.9700, time = 0.5023 seconds
Testing at step=3, batch=10, test loss = 0.1669, test acc = 0.9500, time = 0.4977 seconds
Testing at step=3, batch=20, test loss = 0.0919, test acc = 0.9700, time = 0.4991 seconds
Testing at step=3, batch=30, test loss = 0.1016, test acc = 0.9750, time = 0.4992 seconds
Testing at step=3, batch=40, test loss = 0.1789, test acc = 0.9350, time = 0.5014 seconds
Step 3 finished in 447.9073 seconds, Train loss = 0.1414, Test loss = 0.1474; Train Acc = 0.9586, Test Acc = 0.9568
Training at step=4, batch=0, train loss = 0.0996, train acc = 0.9700, time = 1.3846 seconds
Training at step=4, batch=60, train loss = 0.0944, train acc = 0.9800, time = 1.3838 seconds
Training at step=4, batch=120, train loss = 0.0360, train acc = 0.9850, time = 1.3812 seconds
Training at step=4, batch=180, train loss = 0.1412, train acc = 0.9600, time = 1.3870 seconds
Training at step=4, batch=240, train loss = 0.1004, train acc = 0.9600, time = 1.3826 seconds
Testing at step=4, batch=0, test loss = 0.1112, test acc = 0.9700, time = 0.5062 seconds
Testing at step=4, batch=10, test loss = 0.1736, test acc = 0.9500, time = 0.4970 seconds
Testing at step=4, batch=20, test loss = 0.1404, test acc = 0.9550, time = 0.4974 seconds
Testing at step=4, batch=30, test loss = 0.2041, test acc = 0.9450, time = 0.4970 seconds
Testing at step=4, batch=40, test loss = 0.1128, test acc = 0.9750, time = 0.4964 seconds
Step 4 finished in 448.8234 seconds, Train loss = 0.1348, Test loss = 0.1374; Train Acc = 0.9604, Test Acc = 0.9583
Training at step=5, batch=0, train loss = 0.1105, train acc = 0.9650, time = 1.4375 seconds
Training at step=5, batch=60, train loss = 0.1181, train acc = 0.9600, time = 1.4442 seconds
Training at step=5, batch=120, train loss = 0.1172, train acc = 0.9600, time = 1.3861 seconds
Training at step=5, batch=180, train loss = 0.1560, train acc = 0.9500, time = 1.3895 seconds
Training at step=5, batch=240, train loss = 0.1633, train acc = 0.9600, time = 1.3897 seconds
Testing at step=5, batch=0, test loss = 0.1058, test acc = 0.9700, time = 0.5014 seconds
Testing at step=5, batch=10, test loss = 0.0619, test acc = 0.9800, time = 0.4985 seconds
Testing at step=5, batch=20, test loss = 0.2594, test acc = 0.9550, time = 0.5014 seconds
Testing at step=5, batch=30, test loss = 0.0972, test acc = 0.9600, time = 0.4979 seconds
Testing at step=5, batch=40, test loss = 0.0959, test acc = 0.9700, time = 0.5020 seconds
Step 5 finished in 451.7462 seconds, Train loss = 0.1317, Test loss = 0.1228; Train Acc = 0.9612, Test Acc = 0.9639
Training at step=6, batch=0, train loss = 0.0343, train acc = 0.9850, time = 1.3828 seconds
Training at step=6, batch=60, train loss = 0.1282, train acc = 0.9500, time = 1.3870 seconds
Training at step=6, batch=120, train loss = 0.0412, train acc = 0.9850, time = 1.3869 seconds
Training at step=6, batch=180, train loss = 0.1702, train acc = 0.9450, time = 1.3869 seconds
Training at step=6, batch=240, train loss = 0.2407, train acc = 0.9450, time = 1.3865 seconds
Testing at step=6, batch=0, test loss = 0.1068, test acc = 0.9500, time = 0.5015 seconds
Testing at step=6, batch=10, test loss = 0.1216, test acc = 0.9700, time = 0.4986 seconds
Testing at step=6, batch=20, test loss = 0.1707, test acc = 0.9600, time = 0.5001 seconds
Testing at step=6, batch=30, test loss = 0.1611, test acc = 0.9350, time = 0.4985 seconds
Testing at step=6, batch=40, test loss = 0.0384, test acc = 0.9800, time = 0.4995 seconds
Step 6 finished in 447.2365 seconds, Train loss = 0.1267, Test loss = 0.1410; Train Acc = 0.9628, Test Acc = 0.9557
Training at step=7, batch=0, train loss = 0.0849, train acc = 0.9800, time = 1.3876 seconds
Training at step=7, batch=60, train loss = 0.0480, train acc = 0.9950, time = 1.3881 seconds
Training at step=7, batch=120, train loss = 0.1176, train acc = 0.9550, time = 1.3866 seconds
Training at step=7, batch=180, train loss = 0.1453, train acc = 0.9550, time = 1.3887 seconds
Training at step=7, batch=240, train loss = 0.1175, train acc = 0.9600, time = 1.3882 seconds
Testing at step=7, batch=0, test loss = 0.2646, test acc = 0.9050, time = 0.5044 seconds
Testing at step=7, batch=10, test loss = 0.1173, test acc = 0.9600, time = 0.4982 seconds
Testing at step=7, batch=20, test loss = 0.1327, test acc = 0.9750, time = 0.5026 seconds
Testing at step=7, batch=30, test loss = 0.1134, test acc = 0.9750, time = 0.4986 seconds
Testing at step=7, batch=40, test loss = 0.2472, test acc = 0.9250, time = 0.5018 seconds
Step 7 finished in 448.0731 seconds, Train loss = 0.1224, Test loss = 0.1711; Train Acc = 0.9642, Test Acc = 0.9491
Training at step=8, batch=0, train loss = 0.1380, train acc = 0.9600, time = 1.3876 seconds
Training at step=8, batch=60, train loss = 0.0855, train acc = 0.9750, time = 1.4414 seconds
Training at step=8, batch=120, train loss = 0.0939, train acc = 0.9750, time = 1.4443 seconds
Training at step=8, batch=180, train loss = 0.0568, train acc = 0.9800, time = 1.4442 seconds
Training at step=8, batch=240, train loss = 0.1329, train acc = 0.9650, time = 1.3878 seconds
Testing at step=8, batch=0, test loss = 0.1088, test acc = 0.9650, time = 0.5015 seconds
Testing at step=8, batch=10, test loss = 0.1683, test acc = 0.9500, time = 0.4991 seconds
Testing at step=8, batch=20, test loss = 0.1685, test acc = 0.9400, time = 0.5005 seconds
Testing at step=8, batch=30, test loss = 0.2185, test acc = 0.9400, time = 0.4998 seconds
Testing at step=8, batch=40, test loss = 0.1458, test acc = 0.9450, time = 0.4992 seconds
Step 8 finished in 457.3507 seconds, Train loss = 0.1189, Test loss = 0.1237; Train Acc = 0.9643, Test Acc = 0.9630
Training at step=9, batch=0, train loss = 0.0976, train acc = 0.9800, time = 1.3870 seconds
Training at step=9, batch=60, train loss = 0.2237, train acc = 0.9500, time = 1.3883 seconds
Training at step=9, batch=120, train loss = 0.0709, train acc = 0.9750, time = 1.3863 seconds
Training at step=9, batch=180, train loss = 0.1509, train acc = 0.9500, time = 1.3873 seconds
Training at step=9, batch=240, train loss = 0.0829, train acc = 0.9650, time = 1.3879 seconds
Testing at step=9, batch=0, test loss = 0.1439, test acc = 0.9500, time = 0.5009 seconds
Testing at step=9, batch=10, test loss = 0.2017, test acc = 0.9400, time = 0.4984 seconds
Testing at step=9, batch=20, test loss = 0.1031, test acc = 0.9600, time = 0.4982 seconds
Testing at step=9, batch=30, test loss = 0.1666, test acc = 0.9400, time = 0.5000 seconds
Testing at step=9, batch=40, test loss = 0.0830, test acc = 0.9700, time = 0.4994 seconds
Step 9 finished in 447.8136 seconds, Train loss = 0.1186, Test loss = 0.1543; Train Acc = 0.9662, Test Acc = 0.9536
Training at step=10, batch=0, train loss = 0.1223, train acc = 0.9550, time = 1.3868 seconds
Training at step=10, batch=60, train loss = 0.1181, train acc = 0.9600, time = 1.3833 seconds
Training at step=10, batch=120, train loss = 0.1114, train acc = 0.9650, time = 1.3871 seconds
Training at step=10, batch=180, train loss = 0.2419, train acc = 0.9250, time = 1.3909 seconds
